"http://cas-ncr-nter03.cas-satj.gc.ca/portal/event/portal/proactive_eng/contracts-contrats_eng/contracts-contrats1_eng?_pageid=33,50231&_dad=portal&_schema=PORTAL&_portlet_ref=33_50234_33_50231_50231&PeriodId=58&_eventName_Event1=Event1&_event_Event1Param1=CON-10-027","Courts Administration Service","Anne Street",CON-10-027,2010-04-01,"859 Other business services not elsewhere specified","2010-04-01 to 2011-03-31",,10000.00,"other business services not else where specified"
"http://cas-ncr-nter03.cas-satj.gc.ca/portal/event/portal/proactive_eng/contracts-contrats_eng/contracts-contrats1_eng?_pageid=33,50231&_dad=portal&_schema=PORTAL&_portlet_ref=33_50234_33_50231_50231&PeriodId=58&_eventName_Event1=Event1&_event_Event1Param1=CON-10-017","Courts Administration Service","David Patterson",CON-10-017,2010-04-01,"859 Other business services not elsewhere specified","2010-04-01 to 2011-03-31",,10000.00,"other business services not elsewhere specified"
"http://cas-ncr-nter03.cas-satj.gc.ca/portal/event/portal/proactive_eng/contracts-contrats_eng/contracts-contrats1_eng?_pageid=33,50231&_dad=portal&_schema=PORTAL&_portlet_ref=33_50234_33_50231_50231&PeriodId=58&_eventName_Event1=Event1&_event_Event1Param1=CON-10-025","Courts Administration Service","Desmond Howard",CON-10-025,2010-04-01,"859 Other business services not elsewhere specified","2010-04-01 to 2011-03-31",,10000.00,"other business services not elsewhere specified"
"http://cas-ncr-nter03.cas-satj.gc.ca/portal/event/portal/proactive_eng/contracts-contrats_eng/contracts-contrats1_eng?_pageid=33,50231&_dad=portal&_schema=PORTAL&_portlet_ref=33_50234_33_50231_50231&PeriodId=58&_eventName_Event1=Event1&_event_Event1Param1=CON-10-002","Courts Administration Service","Discoveries Unlimited",CON-10-002,2010-04-01,"859 Other business services not elsewhere specified","2010-04-01 to 2011-03-31",,20000.00,"other business services not elsewhere specified"
"http://cas-ncr-nter03.cas-satj.gc.ca/portal/event/portal/proactive_eng/contracts-contrats_eng/contracts-contrats1_eng?_pageid=33,50231&_dad=portal&_schema=PORTAL&_portlet_ref=33_50234_33_50231_50231&PeriodId=58&_eventName_Event1=Event1&_event_Event1Param1=CON-10-024","Courts Administration Service","Frank Kurina",CON-10-024,2010-04-01,"859 Other business services not elsewhere specified","2010-04-01 to 2011-03-31",,10000.00,"other business services not else where specified"
"http://cas-ncr-nter03.cas-satj.gc.ca/portal/event/portal/proactive_eng/contracts-contrats_eng/contracts-contrats1_eng?_pageid=33,50231&_dad=portal&_schema=PORTAL&_portlet_ref=33_50234_33_50231_50231&PeriodId=58&_eventName_Event1=Event1&_event_Event1Param1=CON-10-022","Courts Administration Service","Gregory Nevin",CON-10-022,2010-04-01,"859 Other business services not elsewhere specified","2010-04-01 to 2011-03-31",,10000.00,"other business services not elsewhere specified"
"http://cas-ncr-nter03.cas-satj.gc.ca/portal/event/portal/proactive_eng/contracts-contrats_eng/contracts-contrats1_eng?_pageid=33,50231&_dad=portal&_schema=PORTAL&_portlet_ref=33_50234_33_50231_50231&PeriodId=58&_eventName_Event1=Event1&_event_Event1Param1=CON-10-020","Courts Administration Service","James Doyle",CON-10-020,2010-04-01,"859 Other business services not elsewhere specified","2010-04-01 to 2011-03-31",,10000.00,"other business services not elsewhere specified"
"http://cas-ncr-nter03.cas-satj.gc.ca/portal/event/portal/proactive_eng/contracts-contrats_eng/contracts-contrats1_eng?_pageid=33,50231&_dad=portal&_schema=PORTAL&_portlet_ref=33_50234_33_50231_50231&PeriodId=58&_eventName_Event1=Event1&_event_Event1Param1=CON-10-021","Courts Administration Service","Joe Mischuk",CON-10-021,2010-04-01,"859 Other business services not elsewhere specified","2010-04-01 to 2011-03-31",,10000.00,
"http://cas-ncr-nter03.cas-satj.gc.ca/portal/event/portal/proactive_eng/contracts-contrats_eng/contracts-contrats1_eng?_pageid=33,50231&_dad=portal&_schema=PORTAL&_portlet_ref=33_50234_33_50231_50231&PeriodId=58&_eventName_Event1=Event1&_event_Event1Param1=CON-10-018","Courts Administration Service","John Jasenec",CON-10-018,2010-04-01,"859 Other business services not elsewhere specified","2010-04-01 to 2011-03-31",,10000.00,"other business services not elsewhere specified"
"http://cas-ncr-nter03.cas-satj.gc.ca/portal/event/portal/proactive_eng/contracts-contrats_eng/contracts-contrats1_eng?_pageid=33,50231&_dad=portal&_schema=PORTAL&_portlet_ref=33_50234_33_50231_50231&PeriodId=58&_eventName_Event1=Event1&_event_Event1Param1=CON-10-008","Courts Administration Service","Kurt Neilsen",CON-10-008,2010-04-01,"859 Other business services not elsewhere specified","2010-04-01 to 2011-03-31",,10000.00,"other business services not elsewhere specified"
