http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c2010004189-eng.html,"Canada Border Services Agency","EXCAVATION JULIEN POULIOT INC.",2010004189,2009-09-30,"1340 - Office Buildings","2009-10-01 to 2009-12-31",,10245.90,"Purchase Order"
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c2010004166-eng.html,"Canada Border Services Agency","BCEC DRILLING LTD.",2010004166,2009-09-29,"1340 - Office Buildings",,2010-03-31,12369.00,"Purchase Order"
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c2010004162-eng.html,"Canada Border Services Agency","ROMOR ATLANTIC LIMITED",2010004162,2009-09-29,"1249 - Other Equipment and Parts","2009-09-30 to 2009-11-27",,18049.50,"Call-up against a PWGSC procurement tool."
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c2009004723-eng.html,"Canada Border Services Agency",SAPPHIRE,2009004723,2009-09-29,"472 - Information Technology Consultants","2008-10-14 to 2009-10-13",,362250.00,"Purchase Order. Original contract value of $259,134.75 was increased for a revised value of $362,250.00."
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c2010004154-eng.html,"Canada Border Services Agency","Dr. MARK DEVOLDER",2010004154,2009-09-28,"491 - Management Consulting","2009-09-28 to 2009-10-13",,29400.00,"Call-up against a PWGSC procurement tool."
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c2010004108-eng.html,"Canada Border Services Agency","PITNEY BOWES OF CANADA LTD.",2010004108,2009-09-28,"533 - Rental of Machinery, Office Furniture and Fixtures and Other Equipment","2009-11-01 to 2012-10-31",,14863.20,"Call-up against a PWGSC procurement tool."
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c2010004055-eng.html,"Canada Border Services Agency","STANTEC INC.",2010004055,2009-09-28,"499 - Other Professional Services not Elsewhere Specified","2009-09-28 to 2009-12-28",,26250.00,"Purchase Order"
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c2010004105-eng.html,"Canada Border Services Agency","GREENLINE SYSTEMS INC.",2010004105,2009-09-25,"472 - Information Technology Consultants","2009-09-29 to 2009-12-29",,74277.00,"Purchase Order"
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c2010004102-eng.html,"Canada Border Services Agency","MSC MAPLESOFT CONSULTING INC.",2010004102,2009-09-25,"472 - Information Technology Consultants","2009-09-28 to 2010-03-31",,66150.00,"Purchase Order"
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c4700275824-eng.html,"Canada Border Services Agency","MOTOROLA CANADA LIMITED",4700275824,2009-09-24,"220 - Telephone and Other Voice Services (Excluding Enhanced Telecommunications Services)","2009-09-24 to 2010-03-31",,16539.60,"Purchase Order issued by PWGSC on behalf of the CBSA."
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c2010004063-eng.html,"Canada Border Services Agency","BURPEE CARPENTRY &amp; CONTRACTING",2010004063,2009-09-24,"630 - Office Buildings","2009-09-24 to 2010-03-31",,13277.50,"Purchase Order"
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c2010004062-eng.html,"Canada Border Services Agency","SIDELINE TELEPHONE SERVICE INC.",2010004062,2009-09-24,"220 - Telephone and Other Voice Services (Excluding Enhanced Telecommunications Services)","2009-09-24 to 2010-03-31",,10500.00,"Purchase Order"
http://www.cbsa-asfc.gc.ca/pd-dp/contracts-contrats/2009-2010/q2/c4710604841-eng.html,"Canada Border Services Agency","SMITHS DETECTION - TORONTO LTD",4710604841,2009-09-23,"1243 - Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts",,2009-11-30,340200.00,"Purchase Order issued by PWGSC on behalf of the CBSA."
