http://www.oag-bvg.gc.ca/internet/English/con_2009-20010_Q1_e_32913.html,"Office of the Auditor General of Canada","ORACLE CORPORATION CANADA INC",P0901633,2009-04-01,"1228 Computer software","2009-04-01 to 2011-03-31",,14362.00,"Computer software. Contract awarded through a Public Works and Government Services Canada (PWGSC) Standing Offer."
http://www.oag-bvg.gc.ca/internet/English/con_2009-20010_Q1_e_32952.html,"Office of the Auditor General of Canada","ROGERS TELECOM (SCBS)",P1000175,2009-04-01,"0221 Basic data communications services","2009-04-01 to 2010-03-31",,18900.00,"Provision of Internet Services"
http://www.oag-bvg.gc.ca/internet/English/con_2009-20010_Q1_e_32948.html,"Office of the Auditor General of Canada","GRAND &amp; TOY",P1000153,2009-04-01,"1172 Office and stationers supplies","2009-04-01 to 2010-03-31",,10500.00,"Purchase of miscellaneous office supplies. Contract awarded through a Public Works and Government Services Canada (PWGSC) Standing Offer"
http://www.oag-bvg.gc.ca/internet/English/con_2009-20010_Q1_e_32953.html,"Office of the Auditor General of Canada","SOFTCHOICE CORPORATION",P1000176,2009-04-01,"1228 Computer software","2009-04-01 to 2010-03-31",,28804.99,"Purchase of annual support and maintenance for the Office&#146;s Microsoft software. Contract awarded through a Public Works and Government Services Canada (PWGSC) Standing Offer."
http://www.oag-bvg.gc.ca/internet/English/con_2009-20010_Q1_e_32949.html,"Office of the Auditor General of Canada","LASERNETWORKS INC",P1000157,2009-04-01,"0670 Computer equipment - hardware and software","2009-04-01 to 2010-03-31",,12600.00,"Printer maintenance and service"
http://www.oag-bvg.gc.ca/internet/English/con_2009-20010_Q1_e_32950.html,"Office of the Auditor General of Canada","OCEANIC BUSINESS CENTRE",P1000163,2009-04-01,"0511 Rental of office buildings","2009-04-01 to 2010-12-31",,24150.00,"Rental of temporary office space"
http://www.oag-bvg.gc.ca/internet/English/con_2009-20010_Q1_e_32914.html,"Office of the Auditor General of Canada","ANTHONY MACAULEY ASSOCIATES",P0901634,2009-04-01,"0670 Computer equipment - harware and software","2009-04-01 to 2010-03-31",,50710.80,"Annual software maintenance and support. Contract awarded through Public Works and Government Services Canada (PWGSC) competitive process."
http://www.oag-bvg.gc.ca/internet/English/con_2009-20010_Q1_e_32954.html,"Office of the Auditor General of Canada","OPEN TEXT CANADA CORPORATION",P1000177,2009-04-01,"1228 Computer software","2009-06-01 to 2010-03-31",,10695.53,"Annual software maintenance and support."
http://www.oag-bvg.gc.ca/internet/English/con_2009-20010_Q1_e_32911.html,"Office of the Auditor General of Canada","BELANGER CONSULTING",P0901618,2009-04-02,"0446 Training consultants","2009-04-03 to 2010-03-31",,10132.50,"Various training sessions for staff."
http://www.oag-bvg.gc.ca/internet/English/con_2009-20010_Q1_e_32910.html,"Office of the Auditor General of Canada","LOUIS MAJEAU (SPEC ENR.)",P0901609,2009-04-03,"0351 Communications professional services not elsewhere specified","2009-04-06 to 2010-03-31",,16275.00,"Edit services for various Office reports and documents."
