http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=03&id=14656,"Natural Resources Canada","MARBEK RESOURCE CONSULTANTS LTD",0000008326MP01,2009-10-27,"0423 Engineering consultants - other","2009-10-27 to 2010-03-31",,243618.75,"Service Contract. Original contract value of $85,938.00 was modified for a revised value of $243,618.75. This contract includes one or more amendments. This contract was competitively sourced."
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=03&id=5923,"Natural Resources Canada","J&amp;A MEDIA SERVICES",23483053570094,2009-10-27,"0351 Communications professional services not elsewhere specified","2009-10-27 to 2009-11-26",,99750.00,"Service Contract. Original contract value of $80,250.00 was modified for a revised value of $99,750.00. This contract includes one or more amendments. This contract was competitively sourced."
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19916,"Natural Resources Canada","MELDRUM SURVEYING LIMITED",23425-10-2342503,2009-06-30,"0499 Other professional services not otherwise specified","2009-06-08 to 2009-12-31",,14221.20,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19914,"Natural Resources Canada","LAND DATA TECHNOLOGIES INC.",23258-10-030104W,2009-06-30,"6086 Payments made in accordance with authorities","2009-06-12 to 2009-08-30",,12250.90,"Callup against Standing Offer No: RNCan/23258-07935/002/MTB"
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19929,"Natural Resources Canada","ST. JOHN AMBULANCE NORTHWEST TERRITORIES COUNCIL",23-MGM031155W,2009-06-30,"0447 Tuition fees and costs of attending courses including seminars not elsewhere specified","2009-06-29 to 2009-07-08",,15464.40,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19922,"Natural Resources Canada","GROUPE TRIFIDE",23258-10-29496W1,2009-06-30,"6086 Payments made in accordance with authorities","2009-06-04 to 2009-06-30",,43682.63,"Callup against Standing Offer No: 23258-079032/003/MTB"
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19918,"Natural Resources Canada","ALLAN R. CASSIDY ARCHITECT INC",552031001W,2009-06-30,"0421 Architectural services","2009-06-24 to 2009-08-31",,17934.01,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19925,"Natural Resources Canada","GROUPE INFO CONSULT INC.",23258-10-029496W,2009-06-30,"6086 Payments made in accordance with authorities","2009-06-04 to 2009-06-30",,30964.50,"Contract with Task Authorization against a Standing Offer or a Supply arrangement for Services. This contract was competitively sourced."
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19920,"Natural Resources Canada","TERRAQUEST LTD. ATTN: STEPHEN BARRIE",35-09-18865W/011/27400W,2009-06-30,"0859 Other business services not elsewhere specified","2009-06-22 to 2010-03-31",,588397.90,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19924,"Natural Resources Canada","PRIORITY PERSONNEL INC.",502031347W,2009-06-30,"0813 Temporary help services","2009-07-01 to 2010-03-31",,39900.30,"Callup against Standing Offer No: EA372-060017/005/XAQ"
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19926,"Natural Resources Canada","MICHAEL YOUNG",23-MGM028959W,2009-06-30,"0891 Personal services","2009-06-22 to 2009-07-31",,24150.00,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19927,"Natural Resources Canada","DYLAN MORGAN",118030727W,2009-06-30,"1123 Aviation fuel","2009-06-23 to 2009-06-25",,15750.00,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19923,"Natural Resources Canada","1120860 ONTARIO INC. O/A OTTAWA&#39;S FITNESS DEPOT",29-100029997W,2009-06-30,"1159 Miscellaneous textiles, headgear, umbrellas, etc.","2009-07-08 to 2009-07-08",,12557.87,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19915,"Natural Resources Canada","JACQUES WHITFORD ENVIRONMENT LIMITED",00000-10-110709X,2009-06-30,"0499 Other professional services not otherwise specified","2009-06-22 to 2010-03-31",,131422.20,"Callup against Standing Offer No: NRCan-29-32618694XX-01"
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19907,"Natural Resources Canada","IMPRIMERIE TRANSCONTINENTAL",23481-10-DCP0430,2009-06-29,"0321 Printing services","2009-06-29 to 2009-07-31",,13639.50,"Callup against Standing Offer No: 23496-055683/006/CW"
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19911,"Natural Resources Canada","ENVIRONMENTAL DYNAMICS LTD.",70-NOR031324W,2009-06-29,"0859 Other business services not elsewhere specified","2009-06-29 to 2009-07-31",,11269.65,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19901,"Natural Resources Canada","SOFTCHOICE CORPORATION",07-S2R030149W,2009-06-29,"1228 Computer software","2009-06-15 to 2009-06-16",,12054.00,"Callup against Standing Offer No: e60et-9-0009/001/et"
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19910,"Natural Resources Canada","SANDER GEOPHYSICS LIMITED",35-09-18865W/003/27400B,2009-06-29,"0859 Other business services not elsewhere specified","2009-06-18 to 2010-03-31",,836367.84,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19909,"Natural Resources Canada","GEO SOLUTIONS DONNEES GDS INC. GEO DATA SOLUTIONS GDS INC",35-09-18865W/008/027814W,2009-06-29,"0859 Other business services not elsewhere specified","2009-06-26 to 2010-03-31",,1450295.95,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19900,"Natural Resources Canada","BERLITZ LANGUAGE CENTRE",17-163030816W,2009-06-29,"0447 Tuition fees and costs of attending courses including seminars not elsewhere specified","2009-08-10 to 2009-10-16",,11571.35,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19903,"Natural Resources Canada","HACKETT CONSULTING INC.",23240-10-029927W,2009-06-29,"0813 Temporary help services","2009-07-15 to 2010-03-31",,81900.00,"Callup against Standing Offer No: E60ZG-030001/037/ZG"
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19904,"Natural Resources Canada","GREAT SLAVE HELICOPTERS LTD",23240-10-030448W,2009-06-29,"0561 Rental of aircraft","2009-07-09 to 2009-10-09",,77112.00,"Callup against Standing Offer No: e60sq-020001/078/sq"
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19906,"Natural Resources Canada","677 M LTD.",660031178W,2009-06-29,"0570 Rental - other","2009-07-01 to 2009-12-31",,12600.00,
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19905,"Natural Resources Canada","SUMMIT AIR CHARTERS LTD",23240-10-030429W,2009-06-29,"0561 Rental of aircraft","2009-07-08 to 2009-07-22",,10243.00,"Callup against Standing Offer No: E60SQ-020001/163/SQ"
http://www2.nrcan.gc.ca/dc-dpm/index.cfm?fuseaction=r.d&lang=eng&fisc=2009-2010&qrt=01&id=19892,"Natural Resources Canada","JACQUES WHITFORD ENVIRONMENT LIMITED",00000-10-110900X,2009-06-26,"0499 Other professional services not otherwise specified","2009-06-29 to 2009-12-04",,40845.00,"Callup against Standing Offer No: NRCan-29-32618694XX-01"
