http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=1,"Office of the Superintendent of Financial Institutions Canada","Dynamic Personnel",2009-17,2009-09-29,"0813 Temporary Help Services","2009-09-29 to 2010-03-31",,27003.38,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=2,"Office of the Superintendent of Financial Institutions Canada","ITNet Ottawa Inc.",A23209133,2009-09-28,"0499 Other Professional Services not Elsewhere Specified","2009-10-01 to 2009-12-31",,45108.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=3,"Office of the Superintendent of Financial Institutions Canada","Veritaaq Technology House Inc.",A21509123,2009-09-18,"0472 Information Technology Consultants","2009-10-05 to 2010-02-12",,63525.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=4,"Office of the Superintendent of Financial Institutions Canada","Hallux Consulting Inc.",A65009126,2009-09-14,"0499 Other Professional Services not Elsewhere Specified","2009-09-16 to 2010-03-31",,45937.50,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=5,"Office of the Superintendent of Financial Institutions Canada","QMR Consulting &amp; Professional Staffing",2009-16,2009-09-10,"0813 Temporary Help Services","2009-10-01 to 2009-11-30",,32287.50,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=6,"Office of the Superintendent of Financial Institutions Canada","Andrew Alan Douglas",A31509124,2009-09-10,"0499 Other Professional Services not Elsewhere Specified","2009-09-11 to 2010-03-31",,17718.75,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=7,"Office of the Superintendent of Financial Institutions Canada","Kifinti Solutions Inc.",A21709121,2009-09-08,"0472 Information Technology Consultants","2009-09-14 to 2010-03-31",,54600.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=8,"Office of the Superintendent of Financial Institutions Canada","Banco de Espa&ntilde;a",A95209119,2009-09-02,"3259 Miscellaneous Expenditures not Elsewhere Classified","2009-09-02 to 2010-01-14",,12000.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=9,"Office of the Superintendent of Financial Institutions Canada","Talent Map",59017-09-0014,2009-09-01,"0499 Other Professional Services not Elsewhere Specified","2009-09-09 to 2010-03-31",,24622.50,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=10,"Office of the Superintendent of Financial Institutions Canada","Veritaaq Technology House Inc.",A21509115,2009-09-01,"0472 Information Technology Consultants","2009-09-08 to 2010-02-28",,59829.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=11,"Office of the Superintendent of Financial Institutions Canada","Standard and Poors Financial Services",A31509120,2009-09-01,"0341 Communications Research Services","2009-09-01 to 2010-08-31",,78082.50,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=12,"Office of the Superintendent of Financial Institutions Canada","Richard G. Beadon",ACRM09026,2009-09-01,"0499 Other Professional Services not Elsewhere Specified","2009-09-08 to 2009-10-31",,29400.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=13,"Office of the Superintendent of Financial Institutions Canada","Harrington Staffing Services",2009-15,2009-08-31,"0813 Temporary Help Services","2009-09-01 to 2010-01-29",,60834.38,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=14,"Office of the Superintendent of Financial Institutions Canada","Moody&#39;s Analytics",A31509102,2009-08-28,"0341 Communications Research Services","2009-09-01 to 2010-08-31",,182744.02,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=15,"Office of the Superintendent of Financial Institutions Canada","Yves de Martigny",A31509117,2009-08-27,"0494 Translation Services","2009-08-31 to 2009-10-30",,16931.25,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=16,"Office of the Superintendent of Financial Institutions Canada","National Printers",A31509118,2009-08-27,"0321 Printing Services","2009-08-27 to 2009-09-30",,27037.50,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=17,"Office of the Superintendent of Financial Institutions Canada","Pricewaterhouse Coopers Inc.",A23309114,2009-08-25,"0447 Tuition Fees and Costs of Attending Courses Including Seminars not Elsewhere Specified","2009-08-25 to 2009-09-10",,11025.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=18,"Office of the Superintendent of Financial Institutions Canada","I4C Consulting",A23209116,2009-08-25,"0472 Information Technology Consultants","2009-08-25 to 2009-09-30",,24999.99,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=19,"Office of the Superintendent of Financial Institutions Canada","Dell Canada Inc.",000000000021079,2009-08-25,"1226 Computer Equipment - Large/Medium - Mainframe, Mini",,2009-09-25,89660.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=20,"Office of the Superintendent of Financial Institutions Canada","Nisha Technologies Inc.",000000000021072,2009-08-25,"1226 Computer Equipment - Large/Medium - Mainframe, Mini",,2009-09-30,82357.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=21,"Office of the Superintendent of Financial Institutions Canada","MaxSys Staffing and Consulting",2009-14,2009-08-25,"0813 Temporary Help Services","2009-08-26 to 2010-02-26",,90011.25,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=22,"Office of the Superintendent of Financial Institutions Canada","The Strategic Counsel",59017-09-0015,2009-08-21,"0499 Other Professional Services not Elsewhere Specified","2009-09-01 to 2010-03-31",,49208.25,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=23,"Office of the Superintendent of Financial Institutions Canada","Traduction FLV",A31509112,2009-08-21,"0494 Translation Services","2009-08-31 to 2010-08-31",,25000.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=24,"Office of the Superintendent of Financial Institutions Canada","Traduction Scriptis",A31509113,2009-08-21,"0494 Translation Services","2009-08-31 to 2010-08-31",,25000.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=25,"Office of the Superintendent of Financial Institutions Canada","Candef Consultants",A21209106,2009-08-18,"0472 Information Technology Consultants","2009-08-31 to 2009-12-31",,24806.25,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=26,"Office of the Superintendent of Financial Institutions Canada","Interis Consulting Inc.",A20409111,2009-08-18,"0472 Information Technology Consultants","2009-08-18 to 2009-11-30",,24412.50,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=27,"Office of the Superintendent of Financial Institutions Canada","Robert Half Canada Inc.",A21709104,2009-08-17,"0472 Information Technology Consultants","2009-08-17 to 2009-12-31",,45780.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=28,"Office of the Superintendent of Financial Institutions Canada","Nisha Technologies Inc.",59017-09-0013,2009-08-16,"1227 Computer Equipment - Small - Desktop, Personal, Portable, Keyboard","2009-08-19 to 2009-09-30",,59658.90,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=29,"Office of the Superintendent of Financial Institutions Canada","ITEX Enterprise Solutions",000000000021071,2009-08-14,"1226 Computer Equipment - Large/Medium - Mainframe, Mini",,2009-09-14,33402.02,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=30,"Office of the Superintendent of Financial Institutions Canada","Maplesoft Consulting",A21709102,2009-08-11,"0472 Information Technology Consultants","2009-08-11 to 2009-09-30",,25000.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=31,"Office of the Superintendent of Financial Institutions Canada","Formark Consulting Ltd.",A21709100,2009-08-10,"0472 Information Technology Consultants","2009-08-10 to 2010-03-31",,42000.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=32,"Office of the Superintendent of Financial Institutions Canada","Risk Management Association",A23309099,2009-08-06,"0447 Tuition Fees and Costs of Attending Courses Including Seminars not Elsewhere Specified","2009-08-10 to 2009-08-13",,24656.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=33,"Office of the Superintendent of Financial Institutions Canada","Kifinti Solutions Inc.",A21709097,2009-07-31,"0472 Information Technology Consultants","2009-07-31 to 2009-08-28",,12600.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=34,"Office of the Superintendent of Financial Institutions Canada","The Corporate Research Group Ltd.",A25209095,2009-07-29,"0819 Non-professional Personal Service Contracts not Elsewhere Specified","2009-07-29 to 2009-10-31",,23940.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=35,"Office of the Superintendent of Financial Institutions Canada","Hunt Personnel",2009-12,2009-07-27,"0813 Temporary Help Services","2009-07-27 to 2009-10-30",,12766.95,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=36,"Office of the Superintendent of Financial Institutions Canada","Nisha Technologies Inc.",000000000021052,2009-07-24,"1226 Computer Equipment - Large/Medium - Mainframe, Mini",,2009-08-24,23199.96,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=37,"Office of the Superintendent of Financial Institutions Canada","Rigel Kent Group",A23209093,2009-07-23,"0472 Information Technology Consultants","2009-07-27 to 2009-09-30",,21420.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=38,"Office of the Superintendent of Financial Institutions Canada","John Groves",ACRM09034,2009-07-22,"0499 Other Professional Services not Elsewhere Specified","2009-07-22 to 2009-10-31",,31500.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=39,"Office of the Superintendent of Financial Institutions Canada","Dell Canada Inc.",000000000021050,2009-07-17,"1227 Computer Equipment - Small - Desktop, Personal, Portable, Keyboard",,2009-08-17,58920.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=40,"Office of the Superintendent of Financial Institutions Canada","Bart &amp; Co. Inc.",A44009087,2009-07-15,"0499 Other Professional Services not Elsewhere Specified","2009-07-15 to 2009-08-15",,34440.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=41,"Office of the Superintendent of Financial Institutions Canada","Ernst &amp; Young LLP",A21109091,2009-07-08,"0499 Other Professional Services not Elsewhere Specified","2009-07-20 to 2012-06-30",,311325.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=42,"Office of the Superintendent of Financial Institutions Canada","Harrington Staffing Services",2009-11,2009-07-07,"0813 Temporary Help Services","2009-07-07 to 2009-09-30",,24845.63,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=2&ContractID=43,"Office of the Superintendent of Financial Institutions Canada","Kennedy &amp; Associates Design Consultants",A25209090,2009-07-03,"0819 Non-professional Personal Service Contracts not Elsewhere Specified","2009-07-03 to 2009-08-15",,15750.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=1&ContractID=44,"Office of the Superintendent of Financial Institutions Canada","Systematix IT Solutions Inc.",A21509085,2009-06-25,"0472 Information Technology Consultants","2009-07-02 to 2010-03-31",,176820.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=1&ContractID=45,"Office of the Superintendent of Financial Institutions Canada","ITEX Enterprise Solutions",000000000021036,2009-06-23,"1226 Computer Equipment - Large/Medium - Mainframe, Mini",,2009-07-22,47317.38,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=1&ContractID=46,"Office of the Superintendent of Financial Institutions Canada","Canon Canada Inc.",000000000021032,2009-06-22,"0533 Rental of Machinery, Office Furniture and Fixtures and Other Equipment",,2013-06-30,15350.40,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=1&ContractID=47,"Office of the Superintendent of Financial Institutions Canada","Core Tracks Inc.",A20409083,2009-06-16,"0472 Information Technology Consultants","2009-06-16 to 2009-09-11",,24255.00,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=1&ContractID=48,"Office of the Superintendent of Financial Institutions Canada","Asokan Solutions de Bureau",000000000021022,2009-06-15,"1246 Other Furniture and Fixtures Including Parts",,2009-07-31,14553.60,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=1&ContractID=49,"Office of the Superintendent of Financial Institutions Canada","Advanced Business Interiors",000000000021023,2009-06-15,"1246 Other Furniture and Fixtures Including Parts",,2009-07-31,20722.04,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=1&ContractID=50,"Office of the Superintendent of Financial Institutions Canada","Advanced Business Interiors",000000000021025,2009-06-15,"1231 Office Furniture and Furnishings, Including Parts",,2009-07-31,15108.75,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=1&ContractID=51,"Office of the Superintendent of Financial Institutions Canada","Asokan Solutions de Bureau",000000000021026,2009-06-15,"1246 Other Furniture and Fixtures Including Parts",,2009-07-31,23793.90,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=1&ContractID=52,"Office of the Superintendent of Financial Institutions Canada","Asokan Solutions de Bureau",000000000021027,2009-06-15,"1246 Other Furniture and Fixtures Including Parts",,2009-07-31,13782.08,
http://www.osfi-bsif.gc.ca/WWWapps/contracts/eng/Vendor_Details_listing.asp?Year=2009-2010&Quarter=1&ContractID=53,"Office of the Superintendent of Financial Institutions Canada","Ecole de langues La Cit&eacute;",A31509082,2009-06-10,"0447 Tuition Fees and Costs of Attending Courses Including Seminars not Elsewhere Specified","2009-06-22 to 2009-09-18",,16800.00,
