http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2011&conID=334,"Governor General","BWB Services",11-0075,2011-03-31,"0499 - Other professional services not elsewhere specified","2011-04-01 to 2012-03-31",,62100.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2011&conID=333,"Governor General","Cielo Print Inc.",10-0322,2011-03-21,"0321-Printing services","2011-03-21 to 2011-03-31",,10081.50,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2011&conID=335,"Governor General","Lord Elgin Hotel",11-0070,2011-03-18,"0202- Travel non public servant","2011-06-08 to 2011-06-11",,17914.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2011&conID=332,"Governor General","Cielo Printing Inc.",11-0066,2011-03-14,"0321 - Printing services","2011-03-14 to 2011-04-08",,10555.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2011&conID=329,"Governor General","Lord Elgin Hotel",11-0060,2011-03-04,"0202- Travel non-public servant","2011-05-25 to 2011-05-28",,15400.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2011&conID=330,"Governor General","Trico group",10-0306,2011-03-04,"0499- Other professional services not elsewhere specified","2011-03-04 to 2011-05-31",,18487.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2011&conID=331,"Governor General","Ottawa Marriott",11-0061,2011-03-04,"0202- Travel non-public servant","2011-05-04 to 2011-05-07",,15180.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2011&conID=328,"Governor General","Robert Half Canada",10-0298,2011-03-01,"0813 -Temporary help services","2011-03-07 to 2011-05-11",,32250.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2011&conID=327,"Governor General","FreeBalance Inc.",10-0286,2011-02-22,"0499- Other professional services not elsewhere specified","2011-02-22 to 2011-03-31",,14350.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2011&conID=326,"Governor General","MaxSys Staffing and Consulting",10-0267,2011-01-19,"0813 - Temporary Help Services","2011-01-19 to 2011-09-02",,15977.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2011&conID=325,"Governor General","Novotel Hotel",10-0265,2011-01-17,"0202 - Travel non-public servant","2011-02-16 to 2011-02-19",,12250.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=324,"Governor General","Press Metal Products",10-0254,2010-12-24,"1179- Miscellaneous manufactured articles","2010-12-24 to 2011-03-15",,65225.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=323,"Governor General","Postmedia Network Inc.",10-0252,2010-12-23,"1351- Communications professional services not elsewhere specified","2010-12-01 to 2011-11-30",,23805.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=317,"Governor General","Press Metal Products",10-0230,2010-12-21,"1179- Miscellaneous manufactured articles","2010-12-22 to 2011-03-31",,47510.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=318,"Governor General","Bond- Boyd Company Limited",10-0231,2010-12-21,"1179- Miscellaneous manufactured articles","2011-01-10 to 2011-03-15",,28540.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=319,"Governor General","Bond-Boyd Company Limited",10-0232,2010-12-21,"1179- Miscellaneous manufactured articles","2011-01-10 to 2011-03-15",,11088.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=320,"Governor General","Press Metal Products",10-0233,2010-12-21,"1179- Miscellaneous manufactured articles","2010-12-23 to 2011-03-15",,10540.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=321,"Governor General","Press Metal Products",10-0237,2010-12-21,"1179- Miscellaneous manufactured articles","2010-12-23 to 2011-03-15",,15150.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=322,"Governor General","PureLogic IT Solutions",10-0249,2010-12-15,"1227- Computer equipment- small- desktop/personal/portable/keyboard","2010-12-17 to 2011-01-14",,11133.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=316,"Governor General","Janique Simard-Ouellette",10-0227,2010-11-25,"0499- Other professional services not elsewhere specified","2010-11-29 to 2011-03-31",,24577.50,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=315,"Governor General","Lord Elgin Hotel",10-0221,2010-11-22,"0202- Travel non-public servants","2010-12-04 to 2010-12-06",,10120.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=314,"Governor General",Xerox,10-0209,2010-11-12,"0533- Rental of machinery, office furniture and fixtures and other equipment","2010-11-01 to 2015-10-31",,31747.20,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=312,"Governor General",PWGSC,10-0177,2010-10-19,"1261- Road motor vehicle","2010-10-19 to 2011-03-31",,27586.20,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=313,"Governor General","AEP Communications",10-0184,2010-10-19,"0499- Other professional services not elsewhere specified","2010-10-20 to 2011-03-31",,10000.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=311,"Governor General","Lockhart Communications",10-0171,2010-10-08,"0499- Other professional services not elsewhere specified","2010-10-25 to 2011-03-31",,24000.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2011&conID=310,"Governor General","Perfico Communications",10-0169,2010-10-06,"0499- Other Professional Services not Elsewhere Specified","2010-10-06 to 2011-03-31",,19800.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=02&fis=2011&conID=303,"Governor General","Noble Gift Packaging",10-0123,,"1179- Miscellaneous manufactured articles","2010-07-19 to 2010-09-30",2010-09-30,38762.50,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=02&fis=2011&conID=304,"Governor General","Press Metal Products",10-0142,,"1179- Miscellaneous manufactured articles","2010-08-10 to 2010-10-15",2010-10-15,50875.11,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=02&fis=2011&conID=305,"Governor General","Gilmore Printing Services",10-0150,,"0321- Printing Services","2010-08-24 to 2011-03-31",,10000.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=02&fis=2011&conID=306,"Governor General","Telecom Computer",10-0155,,"1227- Computer equipment-Small-Desktop/Personal/Portable/Keyboard","2010-09-01 to 2010-09-09",2010-09-09,15540.25,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=02&fis=2011&conID=307,"Governor General","Adams Engraving International Ltd.",10-0157,,"0321- Printing Services","2010-09-17 to 2010-09-30",2010-09-30,31750.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=02&fis=2011&conID=308,"Governor General","Crowne Plaza Hotel",10-0158,,"0202- Travel non public servants","2010-10-20 to 2010-10-23",,10890.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=02&fis=2011&conID=309,"Governor General","Delta Hotel",10-0161,,"0202- Travel non-public servants","2010-10-30 to 2010-11-02",,10395.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=01&fis=2011&conID=302,"Governor General","PureLogic IT Solutions",100110,2010-06-22,"0448- Purchase of training packages and courses.","2010-06-25 to 2011-03-31",,16928.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=01&fis=2011&conID=301,"Governor General","Carat M&eacute;dailles",100078,2010-05-25,"1179- Miscellaneous manufactured articles.","2010-05-25 to 2010-08-31",,10800.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=01&fis=2011&conID=300,"Governor General","Concetti Design",100060,2010-05-06,"0331- Exposition services.","2010-05-12 to 2010-06-28",,39699.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=01&fis=2011&conID=299,"Governor General","BWB Services",100048,2010-04-23,"0819- Non professional service contracts not elsewhere specified.","2010-04-23 to 2011-03-31",,62100.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=01&fis=2011&conID=298,"Governor General","Perfico Communications",100032,2010-04-15,"0499- Other professional services not elsewhere specified.","2010-04-16 to 2011-03-31",,19800.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=01&fis=2011&conID=297,"Governor General","Lord Elgin Hotel",100026,2010-04-12,"0202- Travel non public servants.","2010-06-02 to 2010-06-04",,10088.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=01&fis=2011&conID=295,"Governor General","GPC Labworks",100024,2010-04-09,"0859- Other business services not elsewhere specified.","2010-04-09 to 2011-03-31",,14000.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=01&fis=2011&conID=296,"Governor General","Moonstone Solutions",100025,2010-04-09,"0491- Management consultant","2010-04-09 to 2011-03-31",,10050.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=01&fis=2011&conID=294,"Governor General","J &amp; A Media",100020,2010-04-08,"0499- Other professional services not elsewhere specified.","2010-04-08 to 2011-03-31",,14400.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=01&fis=2011&conID=293,"Governor General","Spherion Staffing Solutions",100007,2010-03-16,"0859- Other business services not elsewhere specified.","2010-04-01 to 2011-03-31",,84700.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=01&fis=2011&conID=292,"Governor General","Bond-Boyd Company Ltd.",100006,2010-03-15,"1179- Miscellaneous manufactured articles.","2010-04-01 to 2011-03-30",,79910.75,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2010&conID=291,"Governor General","Excel HR",9-0335,2010-02-01,"0813- Temporary Help Services","2010-02-01 to 2010-06-30",,17057.25,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2010&conID=289,"Governor General","Telecom Computer",9-0323,2010-01-26,"1228- Software","2010-01-26 to 2011-01-25",,11762.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2010&conID=290,"Governor General","Zycom Technology Inc.",9-0324,2010-01-14,"1226- Computer hardware","2010-01-14 to 2010-01-21",,12955.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2010&conID=284,"Governor General","PureLogic IT Solutions",9-0319,2010-01-12,"1226- Computer Hardware","2010-01-12 to 2010-01-29",,10636.49,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=04&fis=2010&conID=283,"Governor General","Moonstone Solutions",9-0311,2010-01-11,"0491- Management Consulting","2010-01-11 to 2010-03-31",,11250.00,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2010&conID=278,"Governor General","Xerox Canada Ltd.",9-0308,2009-12-24,"0533 - Rental Equipment","2009-12-31 to 2014-12-31",,21413.40,
http://archive.gg.ca/osgg-bsgg/pd-dp/dc/osgg-bsgg-dc-rec.asp?lang=e&qrt=03&fis=2010&conID=279,"Governor General","Xerox Canada Ltd.",9-0309,2009-12-24,"0533 - Rental Equipment","2009-12-31 to 2014-12-31",,25905.60,
