http://support.crtc.gc.ca/expenses/contracts_e.asp?r=d&yr=2009&q=1&no=2010-034,"Canadian Radio-television and Telecommunications Commission","MOUNTAIN MAMMA WEB DESIGN AND SEARCH MARKETING",2010-034,2009-06-23,"0491 Management Consulting","2009-06-29 to 2010-03-31",,24990.00,
http://support.crtc.gc.ca/expenses/contracts_e.asp?r=d&yr=2009&q=1&no=94042,"Canadian Radio-television and Telecommunications Commission","NORTHERN MICRO",94042,2009-06-08,"0670 Computer Equipment - Hardware and Software","2009-05-01 to 2009-05-31",,13768.00,
http://support.crtc.gc.ca/expenses/contracts_e.asp?r=d&yr=2009&q=1&no=90013,"Canadian Radio-television and Telecommunications Commission",EXCELITR,90013,2009-06-08,"0813 Temporary Help Services","2009-06-09 to 2009-07-31",,17483.00,
http://support.crtc.gc.ca/expenses/contracts_e.asp?r=d&yr=2009&q=1&no=90011,"Canadian Radio-television and Telecommunications Commission",TOCC,90011,2009-06-04,"0491 Management Consulting","2009-05-01 to 2010-03-31",,15593.00,
http://support.crtc.gc.ca/expenses/contracts_e.asp?r=d&yr=2009&q=1&no=90009,"Canadian Radio-television and Telecommunications Commission","THE HERJAVEK GROUP",90009,2009-05-21,"0670 Computer Equipment - Hardware and Software",,2009-06-16,26306.00,
http://support.crtc.gc.ca/expenses/contracts_e.asp?r=d&yr=2009&q=1&no=90006,"Canadian Radio-television and Telecommunications Commission","SERVICE DE CONSULTATION SERVA INC",90006,2009-05-15,"0491 Management Consulting","2009-05-07 to 2010-03-31",,15750.00,
http://support.crtc.gc.ca/expenses/contracts_e.asp?r=d&yr=2009&q=1&no=2010-029,"Canadian Radio-television and Telecommunications Commission","JESSE DANIELS",2010-029,2009-05-06,"0472 Information Technology Consultants","2009-05-13 to 2009-07-31",,24000.00,
http://support.crtc.gc.ca/expenses/contracts_e.asp?r=d&yr=2009&q=1&no=2010-030,"Canadian Radio-television and Telecommunications Commission","176461 CANADA INC.",2010-030,2009-05-06,"0351 Communications Professional Services not Elsewhere Specified","2009-04-01 to 2010-03-31",,15000.00,
http://support.crtc.gc.ca/expenses/contracts_e.asp?r=d&yr=2009&q=1&no=2010-028,"Canadian Radio-television and Telecommunications Commission","HELPHI SOLUTIONS INC",2010-028,2009-05-01,"0491 Management Consulting","2009-04-01 to 2012-03-31",,157500.00,
http://support.crtc.gc.ca/expenses/contracts_e.asp?r=d&yr=2009&q=1&no=94017,"Canadian Radio-television and Telecommunications Commission","BBM ANALYTICS",94017,2009-04-30,"0351 Communications Professional Services not Elsewhere Specified",,2009-04-30,10300.00,
http://support.crtc.gc.ca/expenses/contracts_e.asp?r=d&yr=2009&q=1&no=90002,"Canadian Radio-television and Telecommunications Commission","ECOLE DE LANGUES DE L&#39;ESTRIE",90002,2009-04-30,"0447 Tuition Fees and Costs of Attending Courses Including Seminars not Elsewhere Specified","2009-05-19 to 2009-07-22",,13991.00,
