http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2381&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","CISION CANADA INC.",CP18250,2011-06-30,"0351 Communications professional services not elsewhere specified","2011-09-01 to 2012-08-31",,159277.56,"AMENDMENT Original Contract Value: $62,150.00"
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2384&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","Priority Personnel Inc.",CP19204,2011-06-21,"0813 Temporary help services","2010-12-13 to 2012-02-29",,49494.43,"AMENDMENT Original Contract Value: $25,203.80"
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2363&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","Chrysler Canada Inc.",CP20491,2011-06-21,"1261 Road motor vehicles",,2011-09-09,34348.61,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2361&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","IMP GROUP LIMITED",CP20420,2011-06-08,"1229 Computer equipment parts",,2011-07-01,30191.94,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2362&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","Excel Human Resources Inc.",CP20422,2011-06-08,"0813 Temporary help services","2011-06-22 to 2011-10-31",,15971.99,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2377&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","A.V. Bruce &amp; Associates Inc.",CP17702,2011-05-26,"0351 Communications professional services not elsewhere specified","2011-07-01 to 2012-06-30",,128820.00,"AMENDMENT Original Contract Value: $64,410.00"
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2359&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","Services Linguistiques DEB, Inc.",CP20320,2011-05-24,"0494 Translation services","2011-05-26 to 2011-08-05",,16726.50,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2358&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","FORD MOTOR COMPANY OF CANADA",CP20276,2011-05-11,"0555 Capital Lease - Purchase of all types of assets","2011-05-11 to 2011-08-31",,38925.68,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2357&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","CREATIVE BREEZE TRAINING INC.",CP20260,2011-05-10,"0447 Tuition fees and costs of attending courses including seminars not elsewhere specified","2011-06-01 to 2011-06-16",,12500.00,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2356&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","ORACLE CORPORATION CANADA INC.",CP20224,2011-05-05,"1228 Computer software",,2011-07-11,61136.21,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2360&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","Universit&eacute; Sainte - Anne Halifax",CP20389,2011-05-02,"0447 Tuition fees and costs of attending courses including seminars not elsewhere specified","2011-05-02 to 2011-06-30",,11983.00,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2355&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","THE CONFERENCE BOARD OF CANADA",CP20181,2011-04-29,"0499 Other professional services not otherwise specified","2011-06-01 to 2012-05-31",,22750.00,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2354&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","PRINCIPAL RESEARCH ASSOCIATE, THE CONFERENCE BOARD OF CANADA",CP20168,2011-04-27,"0499 Other professional services not otherwise specified","2011-05-01 to 2012-04-30",,50425.00,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2372&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","Systemscope Inc.",CP17514,2011-04-19,"0472 Information technology consultants","2011-01-24 to 2012-09-02",,323180.00,"AMENDMENT Original Contract Value: $244,645.00"
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2350&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","PGF Consultants Inc.",CP19837,2011-04-15,"0401 Accounting and audit services","2011-04-18 to 2011-07-31",,16495.00,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2353&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","RICOH CANADA LTD.",CP20116,2011-04-13,"0533 Rental of machinery, office furniture and fixtures and other equipment","2011-05-01 to 2016-04-30",,24997.86,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2352&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","Equifax Canada Inc.",CP20103,2011-04-11,"0859 Other business services not elsewhere specified","2011-04-11 to 2012-03-31",,17940.00,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2285&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","MICROSOFT CANADA",CP15694,2011-04-04,"1228 Computer software","2009-06-01 to 2012-03-31",,1122385.36,"Multiple AMENDMENTS Original Contract Value: $1,079,152.07"
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2351&brpersist=true&fiscalyear=2011-2012&quarter=Q1,"Atlantic Canada Opportunites Agency","Lyreco (Canada) Inc.",CP20033,2011-04-01,"1172 Office and stationers supplies",,2012-03-31,11500.00,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2321&brpersist=true&fiscalyear=2010-2011&quarter=Q4,"Atlantic Canada Opportunites Agency","Dramis Network Cabling Ltd.",CP19743,2011-03-30,"0630 Office buildings","2011-03-03 to 2011-03-31",,10334.73,"AMENDMENT Original contract value: $9,854.48"
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2281&brpersist=true&fiscalyear=2010-2011&quarter=Q4,"Atlantic Canada Opportunites Agency","Windsor Construction &amp; Design Ltd.",CP19924,2011-03-29,"0630 Office buildings","2011-03-29 to 2011-05-31",,11823.19,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2283&brpersist=true&fiscalyear=2010-2011&quarter=Q4,"Atlantic Canada Opportunites Agency","Lyreco Office Products",CP19973,2011-03-28,"1172 Office and stationers supplies",,2011-09-30,11500.00,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2284&brpersist=true&fiscalyear=2010-2011&quarter=Q4,"Atlantic Canada Opportunites Agency","Corporate Express",CP19974,2011-03-28,"1172 Office and stationers supplies",,2011-09-30,11500.00,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2320&brpersist=true&fiscalyear=2010-2011&quarter=Q4,"Atlantic Canada Opportunites Agency","Windsor Construction &amp; Design Ltd.",CP19703,2011-03-28,"0630 Office buildings","2011-02-28 to 2011-05-13",,21192.02,"AMENDMENT Original Contract Value: $12,407.40"
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2309&brpersist=true&fiscalyear=2010-2011&quarter=Q4,"Atlantic Canada Opportunites Agency","Priority Personnel Inc.",CP18917,2011-03-28,"0813 Temporary help services","2010-11-01 to 2011-04-30",,23540.16,"Multiple amendements"
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2307&brpersist=true&fiscalyear=2010-2011&quarter=Q4,"Atlantic Canada Opportunites Agency","Kelly Services (Canada) Ltd.",CP18788,2011-03-24,"0813 Temporary help services","2010-10-25 to 2011-03-31",,16604.00,"MULTIPLE AMENDMENTS Original Contract Value: $8,582.58"
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2280&brpersist=true&fiscalyear=2010-2011&quarter=Q4,"Atlantic Canada Opportunites Agency","TOSHIBA OF CANADA LIMITED",CP19909,2011-03-22,"0533 Rental of machinery, office furniture and fixtures and other equipment","2011-04-01 to 2016-03-31",,10902.00,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2279&brpersist=true&fiscalyear=2010-2011&quarter=Q4,"Atlantic Canada Opportunites Agency","MARITIME WINDOW FILM PRODUCTS",CP19895,2011-03-21,"0630 Office buildings","2011-03-21 to 2011-04-15",,11566.68,
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2313&brpersist=true&fiscalyear=2010-2011&quarter=Q4,"Atlantic Canada Opportunites Agency","Kelly Services (Canada) Ltd.",CP19223,2011-03-21,"0813 Temporary help services","2010-12-31 to 2011-05-31",,16508.62,"AMENDMENT Original Contract Value $10,159.15"
http://cms.acoa-apeca.gc.ca/disclosure/content/contracts/period/List/contracts.htm?contractid=2255&brpersist=true&fiscalyear=2010-2011&quarter=Q4,"Atlantic Canada Opportunites Agency","SKYRIDGE SYSTEMS INC.",CP19637,2011-03-21,"0472 Information technology consultants","2011-04-01 to 2011-08-31",,75427.50,
