http://www.contracts-contrats.phac-aspc.gc.ca/phac/pd/pd_contracts.nsf/WEBbycontract/685614249E3E11128525777A004B3624?OpenDocument&L=E&,"Public Health Agency of Canada","FISHER SCIENTIFIC",4500239172,2010-06-30,"1243 Measuring, controlling, laboratory, medical and optical equipment and parts","2010-06-28 to 2011-03-31",-,26046.29,"This contract is a call-up against a Standing Offer. This contract was competitively sourced."
http://www.contracts-contrats.phac-aspc.gc.ca/phac/pd/pd_contracts.nsf/WEBbycontract/8FC541F49C9CDD9A8525777A004B35CD?OpenDocument&L=E&,"Public Health Agency of Canada","CORPORATE PRINTERS",4500239203,2010-06-30,"0321 Printing services","2010-06-04 to 2011-03-31",-,39721.50,"This contract is a call-up against a Standing Offer. This contract was competitively sourced."
http://www.contracts-contrats.phac-aspc.gc.ca/phac/pd/pd_contracts.nsf/WEBbycontract/C5485736A2D95E438525777A004B364F?OpenDocument&L=E&,"Public Health Agency of Canada","HAY GROUP LIMITED",4500222863,2010-06-30,"0499 Other professional services not otherwise specified","2010-04-01 to 2010-07-30",-,24806.25,"This contract was competitively sourced."
http://www.contracts-contrats.phac-aspc.gc.ca/phac/pd/pd_contracts.nsf/WEBbycontract/2B8BEB049E07C0448525777A004B356C?OpenDocument&L=E&,"Public Health Agency of Canada","BMCI CONSULTING INC.",4500239024,2010-06-29,"0813 Temporary help services","2010-04-07 to 2011-03-31",-,59034.38,"This contract is a call-up against a Standing Offer. This contract was competitively sourced."
http://www.contracts-contrats.phac-aspc.gc.ca/phac/pd/pd_contracts.nsf/WEBbycontract/5A726CBBB052B94B8525777A004B358E?OpenDocument&L=E&,"Public Health Agency of Canada","CARLSON COMMERCIAL &amp; INDUSTRIAL",4500239121,2010-06-29,"0645 Other buildings","2010-04-21 to 2010-10-29",-,49920.00,"This contract is a call-up against a Standing Offer. This contract was competitively sourced."
http://www.contracts-contrats.phac-aspc.gc.ca/phac/pd/pd_contracts.nsf/WEBbycontract/B0C58D19F13AF6068525777A004B356F?OpenDocument&L=E&,"Public Health Agency of Canada","BMCI CONSULTING INC.",4500239025,2010-06-29,"0813 Temporary help services","2010-05-21 to 2011-03-31",-,57767.86,"This contract is a call-up against a Public Works and Government Services Canada procurement tool. This contract was competitively sourced."
http://www.contracts-contrats.phac-aspc.gc.ca/phac/pd/pd_contracts.nsf/WEBbycontract/1B0F95FB029F69FC8525777A004B35E4?OpenDocument&L=E&,"Public Health Agency of Canada","DELL COMPUTER CORPORATION",4500239043,2010-06-28,"1229 Computer equipment parts","2010-04-01 to 2011-03-31",-,34532.31,"This contract is a call-up against a Standing Offer. This contract was competitively sourced."
http://www.contracts-contrats.phac-aspc.gc.ca/phac/pd/pd_contracts.nsf/WEBbycontract/641A6C577B60866D8525777A004B36C4?OpenDocument&L=E&,"Public Health Agency of Canada","KNOWLEDGE CIRCLE LEARNING",4500238892,2010-06-28,0449,"2010-04-19 to 2010-04-26",-,21632.94,"This contract is a call-up against a Standing Offer. This contract was competitively sourced."
http://www.contracts-contrats.phac-aspc.gc.ca/phac/pd/pd_contracts.nsf/WEBbycontract/91940295883985358525777A004B3569?OpenDocument&L=E&,"Public Health Agency of Canada","BMB CONSULTING SERVICES INC.",4500238699,2010-06-28,"0491 Management consulting","2010-04-14 to 2011-03-31",-,63000.00,"This contract is a call-up against a Standing Offer. This contract was competitively sourced."
http://www.contracts-contrats.phac-aspc.gc.ca/phac/pd/pd_contracts.nsf/WEBbycontract/9CAC57C47B3982108525777A004B3790?OpenDocument&L=E&,"Public Health Agency of Canada","TOJU OGUNREMI",4500238512,2010-06-28,"0499 Other professional services not otherwise specified","2010-05-01 to 2010-08-27",-,10799.25,"This contract is a call-up against a Standing Offer. This contract was competitively sourced."
