http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7004135&q=3&yr=2008,"Canada Public Service Agency","MAXSYS ABORIGINAL SERVICES",7004135,2008-10-01,"813 TEMPORARY HELP SERVICES","2008-10-01 to 2009-03-31",,88461.45,"Communication Product and Services"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7004136&q=3&yr=2008,"Canada Public Service Agency","QUANTUM MANAGEMENT SERVICES LTD.",7004136,2008-10-03,"813 TEMPORARY HELP SERVICES","2008-10-03 to 2008-12-31",,15631.40,"Administrative Support"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7004138&q=3&yr=2008,"Canada Public Service Agency","C.L.A. PERSONNEL",7004138,2008-10-06,"813 TEMPORARY HELP SERVICES","2008-10-06 to 2008-12-31",,13055.96,"Administrative Support"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6012433&q=3&yr=2008,"Canada Public Service Agency","MCS - MOVE COORDINATION SERVICE INC",6012433,2008-10-08,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2008-10-08 to 2009-10-07",,31500.00,"Administrative Support"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6012475&q=3&yr=2008,"Canada Public Service Agency","PERRIER CONSULTANTS",6012475,2008-10-20,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2008-10-20 to 2009-03-31",,14175.00,"Strategic Management Research and Advice"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8022072&q=3&yr=2008,"Canada Public Service Agency","DARE HUMAN RESOURCES",8022072,2008-10-20,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2008-10-20 to 2009-03-31",,26932.50,"Strategic Management Research and Advice"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7004160&q=3&yr=2008,"Canada Public Service Agency","DARE HUMAN RESOURCES",7004160,2008-10-20,"813 TEMPORARY HELP SERVICES","2008-10-20 to 2008-12-31",,13190.63,"Administrative Support"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6012523&q=3&yr=2008,"Canada Public Service Agency","UNIVERSITY OF WATERLOO",6012523,2008-10-22,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2008-10-22 to 2008-11-07",,11405.95,"Meeting and Event Facilitation and Management"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=4200180240&q=3&yr=2008,"Canada Public Service Agency","HYPERACTIVE PRODUCTIONS",4200180240,2008-10-24,"332 AUDIO-VISUAL SERVICES","2008-10-24 to 2008-11-30",,10454.18,"Communication Product and Services"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=8022180&q=3&yr=2008,"Canada Public Service Agency",JOUBERT,8022180,2008-10-29,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2008-10-29 to 2009-03-31",,24705.45,"Human Resources Services"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6012599&q=3&yr=2008,"Canada Public Service Agency","CARL A. TAYLOR AND ASSOCIATES",6012599,2008-10-31,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2008-10-31 to 2008-11-10",,22090.00,"Meeting and Event Facilitation and Management"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6012530&q=3&yr=2008,"Canada Public Service Agency","NCR ASSOCIATES",6012530,2008-11-01,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2008-11-01 to 2009-03-31",,23625.00,"Training and Coaching"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7004143&q=3&yr=2008,"Canada Public Service Agency","QMR Staffing Solutions Inc.",7004143,2008-11-03,"813 TEMPORARY HELP SERVICES","2008-11-03 to 2009-03-31",,78750.00,"Administrative Support"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6012633&q=3&yr=2008,"Canada Public Service Agency","KWA PARTNERS (OTTAWA) LIMITED",6012633,2008-11-05,"499 OTHER PROFESSIONAL SERVICES NOT ELSEWHERE SPECIFIED","2008-11-05 to 2009-03-31",,11550.00,"Training and Coaching"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=6012638&q=3&yr=2008,"Canada Public Service Agency","KNOWLEDGE CIRCLE",6012638,2008-11-12,"447 TUITION FEES AND COSTS OF ATTENDING COURSES INCLUDING SEMINARS NOT ELSEWHERE SPECIFIED","2008-11-12 to 2009-07-17",,49145.43,"Language Training"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=7004200&q=3&yr=2008,"Canada Public Service Agency","HUNT PERSONNEL",7004200,2008-11-17,"813 TEMPORARY HELP SERVICES","2008-11-17 to 2009-01-30",,12103.88,"Administrative Support"
http://www.psagency-agencefp.gc.ca/scripts/contracts-contrats/reports-rapports-eng.asp?r=c&refNum=4200180252&q=3&yr=2008,"Canada Public Service Agency","HYPERACTIVE PRODUCTIONS",4200180252,2008-11-18,"332 AUDIO-VISUAL SERVICES","2008-11-18 to 2009-03-31",,79881.84,"Communication Product and Services"
