http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/111DDF8131C3B1CF852574F30046C15E?OpenDocument&L=E&,"Health Canada","PC CORP.",4500194736,2008-09-30,"1226 Computer equipment - large/medium - mainframe, mini","2008-09-30 to 2008-11-25",-,14294.11,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/179838EB0977A7A7852574F30046C5DC?OpenDocument&L=E&,"Health Canada","COOPER CONSULTING",4500194427,2008-09-30,"0499 Other professional services not otherwise specified","2008-09-30 to 2009-06-30",-,60637.50,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/4A714C86D0A9C1FF852574F30046BE86?OpenDocument&L=E&,"Health Canada","CHRYSLER CANADA INC.",H350180366,2008-09-30,"1261 Road motor vehicles","2008-09-30 to 2008-11-04",-,49992.60,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/8B1634D39A142341852574F30046C414?OpenDocument&L=E&,"Health Canada","EQUILIBRIUM ENVIRONMENTAL INC.",4500192427,2008-09-30,"0431 Scientific consultants","2008-09-30 to 2009-03-16",-,42024.57,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/A70DF6E9C8BC1338852574F30046C3A5?OpenDocument&L=E&,"Health Canada","POLLUTION PROBE",4500193070,2008-09-30,"0491 Management consulting","2008-09-30 to 2009-03-31",-,24885.00,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/CFB3FCD8B8B15500852574F30046C486?OpenDocument&L=E&,"Health Canada","EXCEL HR",1100896344,2008-09-30,"0813 Temporary help services","2008-09-30 to 2009-02-15",-,22680.00,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/D8ED303BA6C19E17852574F30046C90F?OpenDocument&L=E&,"Health Canada","VENTURE HEALTHCARE",4500194784,2008-09-30,"0451 Other health services not elsewhere specified","2008-09-30 to 2008-10-23",-,28153.65,"Nursing Services"
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/0B3B6C034C38B307852574F30046C4AA?OpenDocument&L=E&,"Health Canada","CHEMINFO SERVICES INC.",4500193659,2008-09-29,"0492 Research contracts","2008-09-29 to 2009-01-19",-,67095.00,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/17AEA28E937F7CD4852574F30046C41F?OpenDocument&L=E&,"Health Canada","MERIDIAN ENVIRONMENTAL INC.",4500194052,2008-09-29,"0431 Scientific consultants","2008-09-29 to 2009-03-16",-,18375.00,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/1D654B4C9348086F852574F30046C0D2?OpenDocument&L=E&,"Health Canada","ACAD&Eacute;MIE DE FORMATION LINGUISTIQUE",4500193103,2008-09-29,"0447 Tuition fees and costs of attending courses including seminars not elsewhere specified","2008-09-29 to 2008-12-31",-,14606.25,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/24C77859095D08E7852574F30046C6BD?OpenDocument&L=E&,"Health Canada","KNOWLEDGE CIRCLE LEARNING",4500193667,2008-09-29,"0447 Tuition fees and costs of attending courses including seminars not elsewhere specified","2008-09-29 to 2008-11-21",-,11745.00,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/2EA574BADFC1663A852574F30046C2D4?OpenDocument&L=E&,"Health Canada","TRANSITIONS HOD CONSULTANTS INC.",4500193898,2008-09-29,"0451 Other health services not elsewhere specified","2008-09-29 to 2008-12-31",-,17670.00,"Professional and Technical Health Service"
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/3B40124D5A048238852574F30046BF71?OpenDocument&L=E&,"Health Canada","LLOYD PELTON",4500194776,2008-09-29,"0499 Other professional services not otherwise specified","2008-09-29 to 2009-03-31",-,15000.00,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/602F371CE37AF50D852574F30046C41A?OpenDocument&L=E&,"Health Canada","DELTA PARTNERS INC.",4500194480,2008-09-29,"0491 Management consulting","2008-09-29 to 2009-03-16",-,63000.00,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/730E2537DEE24479852574F30046C02F?OpenDocument&L=E&,"Health Canada","THE AIM GROUP",1100896373,2008-09-29,"0813 Temporary help services","2008-09-28 to 2009-03-31",-,27051.00,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/90D69908728ED9DD852574F30046C637?OpenDocument&L=E&,"Health Canada","CAPITAL LANGUAGE CENTRES (CLC) INC.",4500192904,2008-09-29,"0447 Tuition fees and costs of attending courses including seminars not elsewhere specified","2008-09-29 to 2009-01-30",-,17760.00,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/B2E8C575F1592141852574F30046C914?OpenDocument&L=E&,"Health Canada","VENTURE HEALTHCARE",4500192924,2008-09-29,"0451 Other health services not elsewhere specified","2008-09-29 to 2008-10-20",-,24773.26,"Nursing Services"
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/B7BBE9C87A92224F852574F30046BFE0?OpenDocument&L=E&,"Health Canada","DELOITTE INC.",4500193995,2008-09-29,"0472 Information technology consultants","2008-09-29 to 2009-03-30",-,75348.00,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/C0572F9D8DEEFD72852574F30046CCD8?OpenDocument&L=E&,"Health Canada","ACAD&Eacute;MIE DE FORMATION LINGUISTIQUE",4500193682,2008-09-29,"0447 Tuition fees and costs of attending courses including seminars not elsewhere specified","2008-09-29 to 2008-12-19",-,17527.50,
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbycontract/C2383BC95DB6BFF9852574F30046C787?OpenDocument&L=E&,"Health Canada","KEYWIN INDUSTRIES LTD",4500193877,2008-09-29,"1339 Other engineering works","2008-09-29 to 2008-11-14",-,23256.01,
